A woman is stabbing a potato with a fork.	A woman is puncturing a potato with a fork.	5.0
A woman is cooking eggs.	A woman is cooking something.	3.0
Eurozone backs Greek bailout	Eurozone agrees Greece bail-out	4.8
A dog standing in the water.	A girl playing on a parachute.	0.4
A person is slicing some garlic.	A person is dicing a clove of garlic with a knife.	3.75
A person uses a blowtorch on two cameras.	A person is burning cameras.	2.333
A woman is exercising.	A woman lifts weights.	3.4
A girl is playing guitar.	A girl is playing a piano.	2.0
Libya postpones assembly election to July 7	Libya postpones landmark election to July 7	4.0
Two cats are close together inside and black and white furry enclosure.	Two baby kittens are sitting inside a cow-schemed, fur-covered dome.	3.6
You just have to base your answer on what you do know, which is what you want.	Th answer to you problem is that you dont actually know what you're getting in .	2.0
It is perfectly okay to ask for the figure knowing well that the other person may not give.	You can always ask, then it is the choice of the author to accept or not.	3.6
A red double decker bus on a crowded street.	A double decker bus on a city street.	4.2
There are a total of 659 women enrolled at the academy, the report said.	There were 659 women enrolled at the academy at the time of the survey.	4.6
You just have to base your answer on what you do know, which is what you want.	You may want it, but the process given to you is what you have to work within.	0.0
Rev's Early Reads: March 2	Rev.'s Early Reads: Sept. 3rd, 2015	2.0
Children are playing on a trampoline in the snow.	Several children and jumping on a trampoline in the snow.	4.5
Russia, China Veto UN Resolution on Syria	Russia, China veto UN resolution on Syria killings	3.8
The man without a shirt is jumping.	The man jumping is not wearing a shirt.	4.6
A man and woman are posing for the camera.	A cat sitting on sand looking up at the camera.	1.4
Protesters clash with police in Caracas	Protesters Clash with Police in Brazil	3.8
A kid is talking in class.	A girl is going to class.	1.8
Before you want to start the study of a subject, figure out what you want to achieve.	As Eugene suggests, try to figure out what you want to achieve.	3.2
"The Justice Department filed suit Thursday against the state of Mississippi for failing to end what federal officials call ""disturbing"" abuse of juveniles and ""unconscionable"" conditions at two state-run facilities."	The Justice Department filed a civil rights lawsuit Thursday against the state of Mississippi, alleging abuse of juvenile offenders at two state-run facilities.	3.75
A man is throwing a penny into a fountain.	A little boy is throwing a man in water.	0.6
Ferrer cruises into Australian Open quarter-finals	Ferrer beats Nishikori to advance to Australian Open quarterfinals	3.6
Glad to hear you've started playing hockey, its a great sport!	A general rule of thumb is every 5-6 hours of skating.	0.4
A man is drilling a hole in a board.	Someone is drilling a hole in a piece of wood.	4.0
Chinese lunar rover lands on moon	China lands robot rover on moon	5.0
MGM, NBC and Liberty executives were not immediately available for comment.	A Microsoft spokesman was not immediately available to comment.	2.0
A brown and white dog is running across a brown field.	A person hanging from a rocky cliff.	0.0
A man is lifting weights.	A man is chopping egg plant.	0.25
This is a very unusual request.	This sounds a bit unusual.	3.0
"This may be overly obvious, but in American English, saying ""you're welcome"" is certainly polite and standard."	"I'm not sure how ""Not at all"" sounds in response to ""thank you""."	1.4
A man climbing a rock-face.	A man is climbing a rock wall.	4.6
A little boy hits a golf ball.	The little boy swung at the golf ball.	4.0
A woman is collecting tap water in a mug.	A boy is filling a pitcher with water.	1.4
A man and a woman are standing in front of a building	Two girls are sitting on an ATV on the sand in front of a bridge.	0.4
A man has his skis ready for the field to get iced out	A man on a boat getting ready to pull in his net to see what he caught.	0.4
Bremer said one initiative is to launch a US$70 million nationwide program in the next two weeks to clean up neighborhoods and build community projects.	Bremer said he would launch a $70-million program in the next two weeks to clean up neighborhoods across Iraq and build community projects, but gave no details.	3.6
a small bird sitting on a branch in winter.	A small bird perched on an icy branch.	4.2
A woman and man are dancing in the rain.	A man and woman are dancing in rain.	5.0
China yuan weakens to 6.1559 against USD	China yuan weakens to 6.1818 against USD Tuesday	3.6
But the country is scrambling to prevent it spreading to the vast countryside where most of its 1.3 billion people live.	China is scrambling to stop the disease from spreading to the countryside, where most of its 1.3 billion people live.	3.4
It does sound like your cat is upset about something, and trying to communicate it to you.	Something is bothering your cat and he does not like it.	3.8
"Pardon the brevity of this answer, but I would say ""named"" is preferred within the context of your example."	Named is preferred in your example, since you are formally giving a name to your method.	4.4
If you are not sure how to do it, don't do it at all.	You don't, it will not work.	1.0
FBI agents arrested a former partner of Big Four accounting firm Ernst & Young ERNY.UL on criminal charges of obstructing federal investigations, U.S. officials said on Thursday.	A former partner of accountancy firm Ernst & Young was yesterday arrested by FBI agents in the US on charges of obstructing federal investigations.	4.6
Death toll in Colorado floods rises to four	Thousands told to evacuate in Colorado flooding	1.6
China's CPI growth slows to 1.8 pct in July	China's industrial output growth slows to 9.2 pct in July	2.6
A boy does a skateboard trick on the stairs downtown.	a boy is running on the sidewalk	0.6
In the US, it will depend on the school.	It really depends on the school and the program.	3.0
Chicago teachers strike in bitter contract dispute	Chicago teachers union delegates could end strike	2.4
The boy in the green jersey plays goalie on the soccer team.	The team in blue is playing a game against the team in white	1.0
Unfortunately the answer to your question is we simply do not know.	"My answer to your question is ""Probably Not""."	1.0
Iraq Releases Suspected Hezbollah Operative Wanted By U.S.	Iraq Said to Release Hezbollah Operative	3.2
Large silver locomotive engine in a shed.	The silver train is parked in a station.	2.6
UK's Ex-Premier Margaret Thatcher Dies At 87	Former British PM Margaret Thatcher dies	4.0
A toddler walks down a hallway.	A little girl is walking down a hallway.	3.6
PM in Tehran, asks NAM to take clear stand on Syria	Manmohan in Tehran, asks NAM to take a stand on Syria	3.8
Israel confirms strike on Syria targeted weapons	Israel officials: Strike on Syria targeted weapons	5.0
Can you do this?	So, CAN you do this?	5.0
I guess those are greek tickets (εισιτηριον) for excavation sites or museums.	That is indeed Greek Looks like a Ticket to a museum or field.	3.4
Gartner's report said global WLAN equipment shipments reached 19.5 million last year, a 120 percent increase over 2001's 8.9 million units.	Total shipments reached 19.5 million units last year, compared with 8.9 million units in 2001.	3.6
A wet, blond dog carries a stick on the shore.	The wet, brown dog has a stick in his mouth and is running in the sand next to the water.	3.6
Klarman was arrested by FBI agents in the Hamptons, an exclusive summer resort enclave east of New York City.	Klarman was arrested by FBI agents Monday morning at his home in New York.	4.0
Someone is greating a carrot.	A woman is grating an orange food.	2.5
A woman is putting her baby in a waste bin.	The woman is poking holes in the potato.	0.0
Net revenue rose to $3.99 billion from $3.85 billion during the same quarter last year.	That is up from $1.14 billion during the same quarter last year.	1.75
Spanish jobless rate soars past 25 per cent	US jobless rate seen rising, offering Obama no relief	1.0
"""Jeremy's a good guy,"" Barber said, adding: ""Jeremy is living the dream life of the New York athlete."	"He also said Shockey is ""living the dream life of a New York athlete."	2.75
